id,title,category,price_raw,price,currency,unit,moq,supplier,city,state,location,rating,response_rate_pct,response_time,certification,years_in_business,listed_date,source,url,price_usd,price_eur,related_keywords,country_region,country_subregion,schema_version,price_anomaly,category_label,region,price_bucket,response_tier,supplier_maturity,quality_score
01ffd8f8c1fd3b,Portable Bio Pesticide Sprayer,agriculture-equipment,"₹619,993 / kit",619993.17,INR,kit,50,National Apex Export House,Chennai,Tamil Nadu,"Chennai, Tamil Nadu",,80.0,,,,2025-07-31,indiamart_mock,https://www.indiamart.com/proddetail/129e1462.html,7439.92,6819.92,,Asia,Southern Asia,v2,False,Agriculture Equipment,South,1L–10L,High,,80.0
24d879ba960b34,Chaff Cutter Machine,agriculture-equipment,"₹150,722 / kit",150721.83,INR,kit,5,Universal Pioneer Export House,Kanpur,Uttar Pradesh,"Kanpur, Uttar Pradesh",,85.0,2-3 Days,ISO 9001:2015,20.0,2026-03-18,indiamart_mock,https://www.indiamart.com/proddetail/96792bc4.html,1808.66,1657.94,,Asia,Southern Asia,v2,False,Agriculture Equipment,North,1L–10L,High,Veteran,80.0
0cbf578fae8d2b,Electric Chaff Cutter Machine,agriculture-equipment,"₹133,035 / unit",133035.31,INR,unit,25,Global Shree Industries,Nagpur,Maharashtra,"Nagpur, Maharashtra",,68.0,2-3 Days,CE,16.0,2025-07-06,indiamart_mock,https://www.indiamart.com/proddetail/a7c3fc37.html,1596.42,1463.39,,Asia,Southern Asia,v2,False,Agriculture Equipment,West,1L–10L,Medium,Veteran,80.0
bb8e1c6a428cc0,Bis Certified Mini Tractor 20HP,agriculture-equipment,"₹494,953 / kit",494953.24,INR,kit,100,Sri Modern Manufacturing Co.,Indore,Madhya Pradesh,"Indore, Madhya Pradesh",4.4,,,ISO 9001:2015,11.0,2025-07-10,indiamart_mock,https://www.indiamart.com/proddetail/c88a8b71.html,5939.44,5444.49,,Asia,Southern Asia,v2,False,Agriculture Equipment,Central,1L–10L,,Established,80.0
aa55f6641b2217,Chaff Cutter Machine,agriculture-equipment,"₹140,904 / unit",140904.25,INR,unit,10,Supreme National Manufacturing Co.,Nagpur,Maharashtra,"Nagpur, Maharashtra",,90.0,Within 1 Hour,ROHS,12.0,2025-07-06,indiamart_mock,https://www.indiamart.com/proddetail/c77f7f89.html,1690.85,1549.95,,Asia,Southern Asia,v2,False,Agriculture Equipment,West,1L–10L,High,Established,80.0
86780e0715bb7f,Imported Drip Irrigation Kit,agriculture-equipment,"₹703,232 / unit",703231.64,INR,unit,100,Bharat Star Manufacturing Co.,Vadodara,Gujarat,"Vadodara, Gujarat",4.1,59.0,Within 1 Hour,CE,24.0,2025-06-04,indiamart_mock,https://www.indiamart.com/proddetail/c200d248.html,8438.78,7735.55,,Asia,Southern Asia,v2,False,Agriculture Equipment,West,1L–10L,Low,Veteran,100.0
07e6b73a80a4a5,Greenhouse Polythene Sheet,agriculture-equipment,"₹429,117 / set",429117.0,INR,set,50,Sri Global Corporation,Rajkot,Gujarat,"Rajkot, Gujarat",4.9,95.0,,BIS,5.0,2025-08-14,indiamart_mock,https://www.indiamart.com/proddetail/01f22863.html,5149.4,4720.29,,Asia,Southern Asia,v2,False,Agriculture Equipment,West,1L–10L,Excellent,Growing,100.0
bf20cd01514958,Diesel Drip Irrigation Kit,agriculture-equipment,"₹120,314 / kit",120314.35,INR,kit,50,Bharat Pioneer Manufacturing Co.,Indore,Madhya Pradesh,"Indore, Madhya Pradesh",3.7,51.0,Within 1 Hour,ROHS,,2025-07-26,indiamart_mock,https://www.indiamart.com/proddetail/79166e73.html,1443.77,1323.46,,Asia,Southern Asia,v2,False,Agriculture Equipment,Central,1L–10L,Low,,100.0
c02f9d47e7e0ab,Diesel Bio Pesticide Sprayer,agriculture-equipment,"₹833,990 / kit",833990.36,INR,kit,1,National Global Corporation,Chennai,Tamil Nadu,"Chennai, Tamil Nadu",,77.0,Within 1 Hour,ROHS,,2026-03-31,indiamart_mock,https://www.indiamart.com/proddetail/c0af9d2b.html,10007.88,9173.89,,Asia,Southern Asia,v2,False,Agriculture Equipment,South,1L–10L,Medium,,80.0
9b3d9a3d9e0986,Imported Vegetable Transplanter,agriculture-equipment,"₹58,645 / piece",58644.64,INR,piece,50,Sri Pioneer Industries,Indore,Madhya Pradesh,"Indore, Madhya Pradesh",,61.0,Within 24 Hours,ISO 9001:2015,,2026-03-25,indiamart_mock,https://www.indiamart.com/proddetail/d2330bcf.html,703.74,645.09,,Asia,Southern Asia,v2,False,Agriculture Equipment,Central,10K–1L,Medium,,80.0
8e39ccf527b4f3,Electric Bio Pesticide Sprayer,agriculture-equipment,"₹664,230 / set",664229.81,INR,set,1,Bharat National Works,Jaipur,Rajasthan,"Jaipur, Rajasthan",4.5,95.0,Within 4 Hours,MSME Registered,,2026-04-23,indiamart_mock,https://www.indiamart.com/proddetail/dd98cef1.html,7970.76,7306.53,,Asia,Southern Asia,v2,False,Agriculture Equipment,West,1L–10L,Excellent,,100.0
870f273b08998d,Bis Certified Solar Water Pump 2HP,agriculture-equipment,"₹313,077 / set",313077.41,INR,set,5,Global Quality Suppliers,Ludhiana,Punjab,"Ludhiana, Punjab",5.0,82.0,Within 4 Hours,,,2026-04-03,indiamart_mock,https://www.indiamart.com/proddetail/5cca9066.html,3756.93,3443.85,,Asia,Southern Asia,v2,False,Agriculture Equipment,North,1L–10L,High,,100.0
39c188cb367e0f,Bis Certified Grain Moisture Meter,agriculture-equipment,"₹599,759 / piece",599759.45,INR,piece,1,National Excellent Manufacturing Co.,Thane,Maharashtra,"Thane, Maharashtra",3.9,93.0,2-3 Days,ROHS,19.0,2025-09-17,indiamart_mock,https://www.indiamart.com/proddetail/a43086e4.html,7197.11,6597.35,,Asia,Southern Asia,v2,False,Agriculture Equipment,West,1L–10L,High,Veteran,100.0
4fe95da9b40c13,Diesel Manual Seeder 5-Row,agriculture-equipment,"₹13,336 / kit",13336.0,INR,kit,25,Universal Bharat Corporation,Indore,Madhya Pradesh,"Indore, Madhya Pradesh",4.4,,2-3 Days,,7.0,2025-11-06,indiamart_mock,https://www.indiamart.com/proddetail/b20e612b.html,160.03,146.7,,Asia,Southern Asia,v2,False,Agriculture Equipment,Central,10K–1L,,Growing,80.0
657104ce48235e,Bio Pesticide Sprayer,agriculture-equipment,"₹717,815 / kit",717815.0,INR,kit,100,Bharat Global Solutions,Pune,Maharashtra,"Pune, Maharashtra",4.5,87.0,Within 24 Hours,,26.0,2025-10-22,indiamart_mock,https://www.indiamart.com/proddetail/e6f2d929.html,8613.78,7895.96,,Asia,Southern Asia,v2,False,Agriculture Equipment,West,1L–10L,High,Veteran,100.0
800e609f7cac2f,Greenhouse Polythene Sheet,agriculture-equipment,"₹417,217 / set",417216.82,INR,set,1,Sri Sri Pvt. Ltd.,Nagpur,Maharashtra,"Nagpur, Maharashtra",,,Within 1 Hour,,12.0,2026-03-20,indiamart_mock,https://www.indiamart.com/proddetail/cd247ef3.html,5006.6,4589.39,,Asia,Southern Asia,v2,False,Agriculture Equipment,West,1L–10L,,Established,60.0
98e2b70ce2350f,Imported Manual Seeder 5-Row,agriculture-equipment,"₹84,143 / piece",84142.75,INR,piece,500,Pioneer Modern Solutions,Coimbatore,Tamil Nadu,"Coimbatore, Tamil Nadu",3.9,81.0,2-3 Days,MSME Registered,35.0,2025-09-03,indiamart_mock,https://www.indiamart.com/proddetail/21646c09.html,1009.71,925.57,,Asia,Southern Asia,v2,False,Agriculture Equipment,South,10K–1L,High,Veteran,100.0
10cfca1bcfc91b,Bis Certified Solar Water Pump 2HP,agriculture-equipment,"₹383,973 / kit",383972.9,INR,kit,1,Prime Sri Export House,Delhi,Delhi,"Delhi, Delhi",,99.0,Within 24 Hours,CE,9.0,2026-05-09,indiamart_mock,https://www.indiamart.com/proddetail/1fb16276.html,4607.67,4223.7,,Asia,Southern Asia,v2,False,Agriculture Equipment,North,1L–10L,Excellent,Established,80.0
51811e0341b904,Portable Paddy Transplanter,agriculture-equipment,"₹561,917 / kit",561916.6,INR,kit,50,Modern Universal Suppliers,Ludhiana,Punjab,"Ludhiana, Punjab",,87.0,2-3 Days,,19.0,2026-03-08,indiamart_mock,https://www.indiamart.com/proddetail/bc439e55.html,6743.0,6181.08,,Asia,Southern Asia,v2,False,Agriculture Equipment,North,1L–10L,High,Veteran,80.0
9554cd04e854fa,Grain Moisture Meter,agriculture-equipment,"₹298,173 / piece",298173.08,INR,piece,10,National Star Manufacturing Co.,Delhi,Delhi,"Delhi, Delhi",3.9,76.0,Within 24 Hours,ISO 9001:2015,16.0,2025-07-11,indiamart_mock,https://www.indiamart.com/proddetail/ae930e67.html,3578.08,3279.9,,Asia,Southern Asia,v2,False,Agriculture Equipment,North,1L–10L,Medium,Veteran,100.0
02080a53cf5eeb,Electric Power Sprayer 16L,agriculture-equipment,Get Latest Price,,INR,set,1,Sri Star Pvt. Ltd.,Nashik,Maharashtra,"Nashik, Maharashtra",4.7,76.0,Within 24 Hours,ISO 9001:2015,2.0,2025-12-12,indiamart_mock,https://www.indiamart.com/proddetail/0ff3df87.html,,,,Asia,Southern Asia,v2,False,Agriculture Equipment,West,,Medium,Startup,80.0
db257a5635f94c,Portable Grain Moisture Meter,agriculture-equipment,"₹87,298 / set",87298.04,INR,set,500,Modern Sri Suppliers,Kolkata,West Bengal,"Kolkata, West Bengal",3.7,73.0,2-3 Days,ROHS,5.0,2025-09-12,indiamart_mock,https://www.indiamart.com/proddetail/a3c449ce.html,1047.58,960.28,,Asia,Southern Asia,v2,False,Agriculture Equipment,East,10K–1L,Medium,Growing,100.0
ba8eec7bfd670a,Solar Water Pump 2HP,agriculture-equipment,"₹684,401 / piece",684401.06,INR,piece,1,Pioneer Modern Export House,Delhi,Delhi,"Delhi, Delhi",3.5,83.0,2-3 Days,,5.0,2025-08-04,indiamart_mock,https://www.indiamart.com/proddetail/aed4a0f1.html,8212.81,7528.41,,Asia,Southern Asia,v2,False,Agriculture Equipment,North,1L–10L,High,Growing,100.0
9a21eb0e79365e,Electric Vegetable Transplanter,agriculture-equipment,"₹268,067 / kit",268066.64,INR,kit,50,Prime Universal Works,Chennai,Tamil Nadu,"Chennai, Tamil Nadu",4.5,51.0,,CE,14.0,2025-07-12,indiamart_mock,https://www.indiamart.com/proddetail/951c4bc7.html,3216.8,2948.73,,Asia,Southern Asia,v2,False,Agriculture Equipment,South,1L–10L,Low,Established,100.0
1023ed1af2ded3,Vegetable Transplanter,agriculture-equipment,"₹725,227 / kit",725226.51,INR,kit,1,Quality Apex Solutions,Gurgaon,Haryana,"Gurgaon, Haryana",3.7,,Within 4 Hours,MSME Registered,27.0,2025-07-11,indiamart_mock,https://www.indiamart.com/proddetail/bff1f0cd.html,8702.72,7977.49,,Asia,Southern Asia,v2,False,Agriculture Equipment,North,1L–10L,,Veteran,80.0
1e25ef4058e7db,Bis Certified Grain Moisture Meter,agriculture-equipment,"₹550,021 / unit",550021.15,INR,unit,25,Pioneer Star Pvt. Ltd.,Kanpur,Uttar Pradesh,"Kanpur, Uttar Pradesh",,,Within 1 Hour,ROHS,20.0,2026-01-27,indiamart_mock,https://www.indiamart.com/proddetail/3b60da07.html,6600.25,6050.23,,Asia,Southern Asia,v2,False,Agriculture Equipment,North,1L–10L,,Veteran,60.0
0501c5cab110f9,Portable Greenhouse Polythene Sheet,agriculture-equipment,"₹173,687 / unit",173686.96,INR,unit,500,Prime Universal Industries,Kanpur,Uttar Pradesh,"Kanpur, Uttar Pradesh",4.3,52.0,2-3 Days,ISO 9001:2015,,2026-01-15,indiamart_mock,https://www.indiamart.com/proddetail/2d96c8a2.html,2084.24,1910.56,,Asia,Southern Asia,v2,False,Agriculture Equipment,North,1L–10L,Low,,100.0
805bbd5a789fd9,Electric Drip Irrigation Kit,agriculture-equipment,"₹338,869 / set",338868.56,INR,set,100,Prime Bharat Enterprises,Surat,Gujarat,"Surat, Gujarat",3.2,87.0,,MSME Registered,6.0,2025-08-08,indiamart_mock,https://www.indiamart.com/proddetail/d29be761.html,4066.42,3727.55,,Asia,Southern Asia,v2,False,Agriculture Equipment,West,1L–10L,High,Growing,100.0
d961d355b34890,Power Sprayer 16L,agriculture-equipment,"₹627,308 / set",627307.81,INR,set,5,Bharat Star Solutions,Kolkata,West Bengal,"Kolkata, West Bengal",,67.0,2-3 Days,,4.0,2026-02-05,indiamart_mock,https://www.indiamart.com/proddetail/8f540728.html,7527.69,6900.39,,Asia,Southern Asia,v2,False,Agriculture Equipment,East,1L–10L,Medium,Growing,80.0
89a4fda455ca38,Greenhouse Polythene Sheet,agriculture-equipment,"₹404,939 / set",404938.87,INR,set,10,Bharat Quality Export House,Ludhiana,Punjab,"Ludhiana, Punjab",3.7,91.0,,ISO 9001:2015,4.0,2026-03-14,indiamart_mock,https://www.indiamart.com/proddetail/974bae1c.html,4859.27,4454.33,,Asia,Southern Asia,v2,False,Agriculture Equipment,North,1L–10L,High,Growing,100.0
10b64608eee065,Bio Pesticide Sprayer,agriculture-equipment,"₹767,926 / piece",767925.64,INR,piece,500,Pioneer Universal Manufacturing Co.,Faridabad,Haryana,"Faridabad, Haryana",3.0,66.0,Within 24 Hours,BIS,16.0,2026-01-26,indiamart_mock,https://www.indiamart.com/proddetail/1354afd5.html,9215.11,8447.18,,Asia,Southern Asia,v2,False,Agriculture Equipment,North,1L–10L,Medium,Veteran,100.0
f8ad1c935e7684,Diesel Paddy Transplanter,agriculture-equipment,"₹747,848 / kit",747848.49,INR,kit,500,Excellent Universal Manufacturing Co.,Rajkot,Gujarat,"Rajkot, Gujarat",,81.0,2-3 Days,,22.0,2026-01-07,indiamart_mock,https://www.indiamart.com/proddetail/af4c6c38.html,8974.18,8226.33,,Asia,Southern Asia,v2,False,Agriculture Equipment,West,1L–10L,High,Veteran,80.0
5818b14ee89c4a,Portable Bio Pesticide Sprayer,agriculture-equipment,"₹431,618 / unit",431618.5,INR,unit,100,Star National Pvt. Ltd.,Ludhiana,Punjab,"Ludhiana, Punjab",4.4,91.0,Within 4 Hours,,9.0,2025-08-20,indiamart_mock,https://www.indiamart.com/proddetail/b093b035.html,5179.42,4747.8,,Asia,Southern Asia,v2,False,Agriculture Equipment,North,1L–10L,High,Established,100.0
deb551f1e58226,Mini Tractor 20HP,agriculture-equipment,"₹96,427 / set",96426.9,INR,set,500,Bharat Modern Enterprises,Chennai,Tamil Nadu,"Chennai, Tamil Nadu",,76.0,Within 24 Hours,,9.0,2025-06-29,indiamart_mock,https://www.indiamart.com/proddetail/0b91f3d8.html,1157.12,1060.7,,Asia,Southern Asia,v2,False,Agriculture Equipment,South,10K–1L,Medium,Established,80.0
51f0e681c36843,Diesel Paddy Transplanter,agriculture-equipment,"₹74,028 / unit",74028.11,INR,unit,500,Apex Pioneer Trading Co.,Kolkata,West Bengal,"Kolkata, West Bengal",3.4,85.0,,ROHS,30.0,2025-11-15,indiamart_mock,https://www.indiamart.com/proddetail/51e63482.html,888.34,814.31,,Asia,Southern Asia,v2,False,Agriculture Equipment,East,10K–1L,High,Veteran,100.0
190024362e6824,Electric Power Sprayer 16L,agriculture-equipment,"₹365,996 / unit",365995.6,INR,unit,5,Shree Prime Solutions,Rajkot,Gujarat,"Rajkot, Gujarat",3.2,77.0,2-3 Days,,,2025-11-20,indiamart_mock,https://www.indiamart.com/proddetail/61732292.html,4391.95,4025.95,,Asia,Southern Asia,v2,False,Agriculture Equipment,West,1L–10L,Medium,,100.0
52f62e62d01358,Bio Pesticide Sprayer,agriculture-equipment,"₹326,307 / kit",326307.3,INR,kit,5,Pioneer Supreme Suppliers,Ahmedabad,Gujarat,"Ahmedabad, Gujarat",3.6,76.0,Within 4 Hours,,2.0,2025-07-24,indiamart_mock,https://www.indiamart.com/proddetail/7370fd8d.html,3915.69,3589.38,,Asia,Southern Asia,v2,False,Agriculture Equipment,West,1L–10L,Medium,Startup,100.0
ac508f785ba9ed,Paddy Transplanter,agriculture-equipment,"₹582,416 / kit",582416.36,INR,kit,5,Global Bharat Solutions,Nagpur,Maharashtra,"Nagpur, Maharashtra",4.9,63.0,2-3 Days,,17.0,2025-09-29,indiamart_mock,https://www.indiamart.com/proddetail/86409761.html,6989.0,6406.58,,Asia,Southern Asia,v2,False,Agriculture Equipment,West,1L–10L,Medium,Veteran,100.0
61cfd294493207,Bis Certified Drip Irrigation Kit,agriculture-equipment,Get Latest Price,,INR,piece,50,Bharat Global Suppliers,Delhi,Delhi,"Delhi, Delhi",5.0,58.0,,ISO 9001:2015,17.0,2025-09-11,indiamart_mock,https://www.indiamart.com/proddetail/7cd28564.html,,,,Asia,Southern Asia,v2,False,Agriculture Equipment,North,,Low,Veteran,80.0
df67f3d7607917,Imported Rotavator 5ft,agriculture-equipment,"₹271,426 / kit",271426.49,INR,kit,10,Excellent National Enterprises,Kolkata,West Bengal,"Kolkata, West Bengal",,,Within 24 Hours,,19.0,2026-03-29,indiamart_mock,https://www.indiamart.com/proddetail/da328f50.html,3257.12,2985.69,,Asia,Southern Asia,v2,False,Agriculture Equipment,East,1L–10L,,Veteran,60.0
c20ce6cc435d63,Imported Paddy Transplanter,agriculture-equipment,"₹759,039 / unit",759039.36,INR,unit,500,Quality Bharat Export House,Ahmedabad,Gujarat,"Ahmedabad, Gujarat",4.1,90.0,2-3 Days,ISO 9001:2015,,2025-09-18,indiamart_mock,https://www.indiamart.com/proddetail/b5e757bd.html,9108.47,8349.43,,Asia,Southern Asia,v2,False,Agriculture Equipment,West,1L–10L,High,,100.0
d3c089731f8797,Mini Tractor 20HP,agriculture-equipment,Get Latest Price,,INR,kit,100,Pioneer National Suppliers,Indore,Madhya Pradesh,"Indore, Madhya Pradesh",3.9,,Within 4 Hours,BIS,14.0,2025-11-26,indiamart_mock,https://www.indiamart.com/proddetail/f537bcbc.html,,,,Asia,Southern Asia,v2,False,Agriculture Equipment,Central,,,Established,60.0
41214cd5298e53,Diesel Paddy Transplanter,agriculture-equipment,"₹757,533 / set",757533.11,INR,set,50,Star Pioneer Solutions,Thane,Maharashtra,"Thane, Maharashtra",3.4,65.0,2-3 Days,BIS,2.0,2026-05-25,indiamart_mock,https://www.indiamart.com/proddetail/288b31a7.html,9090.4,8332.86,,Asia,Southern Asia,v2,False,Agriculture Equipment,West,1L–10L,Medium,Startup,100.0
b6a9d3b7bd64b4,Paddy Transplanter,agriculture-equipment,"₹132,825 / piece",132824.71,INR,piece,100,Sri Star Manufacturing Co.,Visakhapatnam,Andhra Pradesh,"Visakhapatnam, Andhra Pradesh",4.3,92.0,Within 1 Hour,,29.0,2025-05-30,indiamart_mock,https://www.indiamart.com/proddetail/816e3dda.html,1593.9,1461.07,,Asia,Southern Asia,v2,False,Agriculture Equipment,South,1L–10L,High,Veteran,100.0
2dc28daa8ce8be,Grain Moisture Meter,agriculture-equipment,"₹276,387 / piece",276387.29,INR,piece,50,Apex Universal Pvt. Ltd.,Delhi,Delhi,"Delhi, Delhi",3.8,99.0,2-3 Days,BIS,,2025-08-20,indiamart_mock,https://www.indiamart.com/proddetail/12d997ce.html,3316.65,3040.26,,Asia,Southern Asia,v2,False,Agriculture Equipment,North,1L–10L,Excellent,,100.0
d0f9951563dd4d,Power Sprayer 16L,agriculture-equipment,"₹104,710 / kit",104710.18,INR,kit,100,Pioneer Universal Corporation,Faridabad,Haryana,"Faridabad, Haryana",3.7,,Within 24 Hours,ROHS,25.0,2025-12-20,indiamart_mock,https://www.indiamart.com/proddetail/7dfdd237.html,1256.52,1151.81,,Asia,Southern Asia,v2,False,Agriculture Equipment,North,1L–10L,,Veteran,80.0
311085c3626626,Electric Greenhouse Polythene Sheet,agriculture-equipment,"₹689,818 / set",689817.72,INR,set,1,Sri Apex Export House,Kanpur,Uttar Pradesh,"Kanpur, Uttar Pradesh",,79.0,Within 4 Hours,CE,34.0,2025-10-21,indiamart_mock,https://www.indiamart.com/proddetail/bbc62f96.html,8277.81,7587.99,,Asia,Southern Asia,v2,False,Agriculture Equipment,North,1L–10L,Medium,Veteran,80.0
0b265ac11ee38f,Vegetable Transplanter,agriculture-equipment,"₹257,083 / set",257083.28,INR,set,500,Prime Sri Suppliers,Nagpur,Maharashtra,"Nagpur, Maharashtra",,86.0,Within 1 Hour,BIS,33.0,2025-12-25,indiamart_mock,https://www.indiamart.com/proddetail/51ac338d.html,3085.0,2827.92,,Asia,Southern Asia,v2,False,Agriculture Equipment,West,1L–10L,High,Veteran,80.0
3178cbaeeb0fb6,Imported Drip Irrigation Kit,agriculture-equipment,"₹691,369 / unit",691368.98,INR,unit,500,Excellent Universal Solutions,Ludhiana,Punjab,"Ludhiana, Punjab",3.2,61.0,Within 4 Hours,,,2026-04-16,indiamart_mock,https://www.indiamart.com/proddetail/5d2fe286.html,8296.43,7605.06,,Asia,Southern Asia,v2,False,Agriculture Equipment,North,1L–10L,Medium,,100.0
50fd8987ef554d,Manual Seeder 5-Row,agriculture-equipment,"₹531,179 / unit",531179.31,INR,unit,5,Apex Universal Suppliers,Nagpur,Maharashtra,"Nagpur, Maharashtra",,88.0,Within 24 Hours,BIS,2.0,2026-02-21,indiamart_mock,https://www.indiamart.com/proddetail/3940f884.html,6374.15,5842.97,,Asia,Southern Asia,v2,False,Agriculture Equipment,West,1L–10L,High,Startup,80.0
11df12fd06e8c9,Mini Tractor 20HP,agriculture-equipment,"₹588,806 / kit",588805.78,INR,kit,10,Universal Excellent Suppliers,Rajkot,Gujarat,"Rajkot, Gujarat",4.9,69.0,Within 1 Hour,CE,,2025-07-16,indiamart_mock,https://www.indiamart.com/proddetail/2161297c.html,7065.67,6476.86,,Asia,Southern Asia,v2,False,Agriculture Equipment,West,1L–10L,Medium,,100.0
781325585a4e04,Bis Certified Power Sprayer 16L,agriculture-equipment,"₹179,822 / set",179821.98,INR,set,500,Global Star Industries,Nashik,Maharashtra,"Nashik, Maharashtra",4.6,69.0,2-3 Days,CE,2.0,2025-10-16,indiamart_mock,https://www.indiamart.com/proddetail/83d34664.html,2157.86,1978.04,,Asia,Southern Asia,v2,False,Agriculture Equipment,West,1L–10L,Medium,Startup,100.0
3d91b31b8bf3e1,Diesel Drip Irrigation Kit,agriculture-equipment,"₹19,135 / kit",19134.54,INR,kit,10,Excellent Excellent Suppliers,Nashik,Maharashtra,"Nashik, Maharashtra",4.7,,Within 1 Hour,BIS,28.0,2026-02-13,indiamart_mock,https://www.indiamart.com/proddetail/054f18b6.html,229.61,210.48,,Asia,Southern Asia,v2,False,Agriculture Equipment,West,10K–1L,,Veteran,80.0
50d7c8324570db,Portable Manual Seeder 5-Row,agriculture-equipment,"₹33,872 / kit",33872.09,INR,kit,100,Supreme Quality Pvt. Ltd.,Noida,Uttar Pradesh,"Noida, Uttar Pradesh",4.4,81.0,Within 4 Hours,ISO 9001:2015,28.0,2025-07-29,indiamart_mock,https://www.indiamart.com/proddetail/46917ab3.html,406.47,372.59,,Asia,Southern Asia,v2,False,Agriculture Equipment,North,10K–1L,High,Veteran,100.0
d535777bae7df7,Electric Chaff Cutter Machine,agriculture-equipment,"₹101,607 / unit",101607.28,INR,unit,1,Universal Prime Suppliers,Ahmedabad,Gujarat,"Ahmedabad, Gujarat",,80.0,Within 24 Hours,,15.0,2025-10-16,indiamart_mock,https://www.indiamart.com/proddetail/89caa720.html,1219.29,1117.68,,Asia,Southern Asia,v2,False,Agriculture Equipment,West,1L–10L,High,Established,80.0
0bb82cc6001e21,Electric Chaff Cutter Machine,agriculture-equipment,"₹750,989 / kit",750989.45,INR,kit,100,Universal Excellent Corporation,Nashik,Maharashtra,"Nashik, Maharashtra",4.6,60.0,,ROHS,6.0,2025-06-17,indiamart_mock,https://www.indiamart.com/proddetail/4e11cfe9.html,9011.87,8260.88,,Asia,Southern Asia,v2,False,Agriculture Equipment,West,1L–10L,Medium,Growing,100.0
ba3fb4d72d6058,Vegetable Transplanter,agriculture-equipment,"₹88,016 / kit",88015.91,INR,kit,10,National Modern Suppliers,Pune,Maharashtra,"Pune, Maharashtra",,51.0,Within 24 Hours,MSME Registered,11.0,2025-09-17,indiamart_mock,https://www.indiamart.com/proddetail/06774c8a.html,1056.19,968.18,,Asia,Southern Asia,v2,False,Agriculture Equipment,West,10K–1L,Low,Established,80.0
958d981d6dc0e4,Rotavator 5ft,agriculture-equipment,"₹525,885 / piece",525884.58,INR,piece,10,Bharat Prime Enterprises,Surat,Gujarat,"Surat, Gujarat",4.6,99.0,,MSME Registered,33.0,2025-09-20,indiamart_mock,https://www.indiamart.com/proddetail/6592d398.html,6310.61,5784.73,,Asia,Southern Asia,v2,False,Agriculture Equipment,West,1L–10L,Excellent,Veteran,100.0
